,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
11,1411,0.0024342064991257,0.015693991913316004,0.018235947678988996,5305.603683897801,0.0024342064991257,0.018248439441909,-0.015679465165019,0.011838426594022,-0.1296905462504,0.011401759617415,-1.555748678283,-0.092775942003888,0.11057168392003,0.010497799668241999,-0.012534344416993,6.1538152224972,6.150575559183499,0.018410076136329,0.010590623689827,-0.010830104128461,14110.0,1411,10.0,50005885.03
12,1412,0.0035132992692108,0.0017466048168190001,0.0032209584301903,5730.3713606655,0.0035132992692108,0.0032223482769956,-0.0017440393277941,0.015565324360855,-0.12794553368237,0.014379768095388,-1.5520763302876002,-0.089028717059267,0.1114833828534,0.013243370090052001,-0.016431604715149997,6.155559261825,5.4546182823182,0.0047672633840909,0.013812971966821998,-0.014343403397671999,14120.0,1412,10.000000000002,50005895.276
13,1413,0.0033753616338525,0.0029612038476338,0.0044849200594588,5839.0701128936,0.0033753616338525,0.0044872767231533,-0.0029576314470915,0.019243684946327,-0.12497468785156,0.018618968406927,-1.5484863754443001,-0.083338261272216,0.11242356224330001,0.017270325327753997,-0.020344701764304,6.1585168932720995,5.6382731184569,0.0056150439490209,0.018300248689976,-0.017718765031525002,14130.0,1413,9.999999999998199,50005905.547
14,1414,-0.0086920886583169,-0.0036830416585101,-0.012805093253248,5410.8199643494,-0.0086920886583169,-0.01280802209761,0.0036728434529439,0.0097286269126099,-0.12869295257668,0.0064095311280159,-1.5579070043853998,-0.09593350751869802,0.10590550326690999,0.0056613198759029,-0.010106119088642,6.1548440498192,2.5453437531153,0.015478948132767,0.005492226592366,-0.0090266763732078,14140.0,1414,10.0,50005915.813
15,1415,-0.0010531289477109,-0.011131314480113999,-0.0027393242859431,5353.146167557899,-0.0010531289477109,-0.0027481875804367,0.011129129553629998,0.0084659084799208,-0.13983367562388002,0.0037963046467634,-1.5587468231997,-0.10673765291445,0.11260512997957,0.0030783455994286,-0.0086955250179867,6.1437149202656,2.7756449481536003,0.0029430622755513,0.0027440390119293,-0.0079735474254969,14150.0,1415,10.0,50005926.158
16,1416,5.1162532719287e-05,0.00016767752535037,-0.0016719147589061,5253.234105763499,5.1162532719287e-05,-0.0016717807027029,-0.00016900886256575,0.0084003879802582,-0.1396730720584,0.0021228341031647,-1.5588201199263998,-0.10792461665075001,0.11116725066890999,0.0014156703893483,-0.0085139225339016,6.1438839291280996,3.1721867195361,0.001672563398704,0.0010722583092264,-0.0080247099582162,14160.0,1416,10.0,50005935.404
17,1417,0.0017897187723741,-0.00056313605667033,-0.0007890868283171099,5291.8978015449,0.0017897187723741,-0.0007895350184065,0.00056250750719934,0.010131555028878,-0.14024153020091001,0.0012124215491010001,-1.5570675271643002,-0.10905849068430999,0.11087227005175,0.00038481103540816,-0.01017638688759,6.1433214216209,4.2969187703151,0.0019561336430517,0.0002827232908199,-0.0098144287305903,14170.0,1417,10.0,50005945.595
18,1418,0.00096902601011745,0.0006761670936775599,0.0031162068579268,5106.660130719,0.00096902601011745,0.0031167443197944,-0.00067368536052936,0.011317818582751,-0.13955020413660002,0.0042520882197973,-1.5559069987679,-0.10611667362808,0.11269670373252999,0.0033364993492193,-0.011569456262616,6.1439951069815,5.981749917443699,0.003263909705132,0.0033994676106143,-0.010783454740708,14180.0,1418,10.0,50005955.795
19,1419,-0.00039334309208857997,0.012831763494376003,0.0027752123406644,5404.9863339275,-0.00039334309208857997,0.0027854297367493,-0.012829549450116998,0.011144220995618,-0.12670204469213,0.0069764949869998,-1.5565632939909,-0.09390946349070199,0.10476984075125,0.0061494674210874,-0.011548326314985998,6.1568246564316,0.1402869043409,0.0028130655176268,0.0061848973473636,-0.010390111648619,14190.0,1419,10.0,50005965.977
20,1420,-0.00088487006499855,-0.0022150463677087,-0.00097224474229627,5215.715389186,-0.00088487006499855,-0.0009740083346165301,0.0022142714409304,0.010191446552683999,-0.12891919288167,0.0060740949770885,-1.5574366636625,-0.096367799721941,0.10581297409915,0.0052958486372094,-0.010546816666343,6.154610384990599,2.4041105025362004,0.0013159358904723,0.0052108890127471,-0.0095052415836207,14200.0,1420,10.000000000002,50005975.205
21,1421,0.00044413229661289003,0.00013492028924367,-0.0015983808820919,5380.3351158645,0.00044413229661289003,-0.0015982729346661,-0.00013619307985508002,0.010532314935269002,-0.12879368269974,0.0044486213669151,-1.5571029728733998,-0.09753890844772302,0.10443470089632001,0.0036538374210764,-0.010782462656521,6.1547465780705,3.4126368484629,0.0016588338887848,0.0036126160780809,-0.0099493738802336,14210.0,1421,9.999999999998199,50005985.418000005
22,1422,-0.00032241903368462996,0.0007325187356131,0.00053383122286172,5544.0308972074,-0.00032241903368462996,0.0005344143778361099,-0.00073209339929294,0.01024626935527,-0.12805762849906,0.0049985737729235,-1.557415090564,-0.09653441066429598,0.10429339699571001,0.0042250551560992,-0.010530941199375999,6.155478671469799,0.54285182158086,0.00062414161896167,0.0041470304559171,-0.0096269548465489,14220.0,1422,10.0,50005995.62899999
23,1423,0.00081670992006242,-0.015290060817153,-0.0048461276488389,5241.9922756982005,0.00081670992006242,-0.0048583019961235,0.015286196868271,0.010714862309145002,-0.14337394910743,0.0001850855824112,-1.5563581725446,-0.11231117114712,0.11251188532076,-0.00069897310334423,-0.010684616259953,6.1401924746015,3.3081414767062998,0.0049264706818438,-0.0007112715402064901,-0.010443664766611,14230.0,1423,10.0,50006005.82
24,1424,-0.00022942753094744,0.0052850897437829,0.012010509307510001,5597.480095068299,-0.00022942753094744,0.012014714157492,-0.0052755237786781,0.011346445451257,-0.13802281941318,0.012162259922073,-1.5559202683613,-0.098719589831323,0.11770346400064001,0.011229675722178999,-0.012138238113324,6.1454679983802,0.019093225847626998,0.012016904479864999,0.011303442617285,-0.010214237235664,14240.0,1424,10.0,50006016.047
25,1425,-0.0025987062047499,-0.0023248816895744,-0.0081891446006332,5497.0267538644,-0.0025987062047499,-0.0081909933695049,0.0023183597178449,0.0081726994292905,-0.14037594390844,0.004178825299961,-1.5590178113823,-0.10686738174906,0.11333478591471001,0.0034772858598362,-0.0084306692694683,6.1431496386624005,2.8343736580952,0.008593348958228001,0.0031124492477804,-0.007615531030914,14250.0,1425,10.0,50006025.266
26,1426,0.0034468874731758,0.0006322300391353099,0.00083228952402024,5450.727272727299,0.0034468874731758,0.00083279272179522,-0.00063156706429625,0.011673573924773,-0.13974774072629,0.0047652010523765,-1.5555428936323,-0.10586430215886,0.11324839343358999,0.0038219297323265,-0.011959946416352,6.1437812057266,4.9494530430922,0.0035460649980241,0.0039452419695756,-0.01106241850409,14260.0,1426,10.0,50006035.633999996
27,1427,-0.0058450801944241,0.0038084656823204,0.0027848864748318,5690.7884729648995,-0.0058450801944241,0.0027879183747826,-0.0038062467952909,0.0060414011332202,-0.13590803443344002,0.0079312953835147,-1.5613175669668,-0.10044985587788001,0.11281003690088,0.0073847067671595,-0.0065521720425984,6.1475874525219,1.1257432024488,0.0064759131667819,0.0067331603443582,-0.0052173383096657,14270.0,1427,10.0,50006045.861
28,1428,0.013349430819658002,0.0012396675701008,-0.0025469912556831,5925.6387403446,0.013349430819658002,-0.0025460032677148,-0.0012416954142106,0.019201737802181,-0.13472759493636,0.0044771913347217,-1.5482145635911,-0.10204912859336,0.1089777394183,0.0030654612277896,-0.019437571980985,6.1488291479362,4.5239322249855,0.01359004914811,0.0041871570766434,-0.018566769129323996,14280.0,1428,10.000000000002,50006056.098000005
29,1429,-0.0095049059633436,-0.0066116346477975,-0.002797046339669,5250.614973262,-0.0095049059633436,-0.0028023104740863,0.0066094051887472,0.0095086256077801,-0.14134119108841,0.0023883173914063,-1.5576454534291002,-0.10900843237455,0.11266589433303001,0.0015939887856887,-0.0096380508145814,6.1422197427473995,1.8575012509953999,0.0099093986379184,0.0013848466025571,-0.0090618631659804,14290.0,1429,10.0,50006066.375
30,1430,-0.0026695747835317,-0.0014366496359907,-0.0031883461059678,5397.6749851456,-0.0026695747835317,-0.0031894891375238,0.0014341102153076,0.0066165584987224,-0.14278920330269,-0.00059921512864784,-1.5604782687048,-0.11253026267327002,0.11150091273526,-0.0011865726177785,-0.0065448411570955,6.1407856325321,2.4446994345776,0.0041592632139901,-0.0018046425349667,-0.0063922883824487,14300.0,1430,9.999999999998199,50006075.585
31,1431,0.00045311628968573,-0.00040572822290252,-0.00018420980726751,5556.4450386215,0.00045311628968573,-0.00018453284108164,0.00040558140306912004,0.0070559086408795,-0.14319543795256,-0.00081412308470245,-1.5600225330827,-0.11301072268793,0.11164401863314999,-0.0014336290791875,-0.0069671323400678,6.140380051129,4.3256459377227,0.0004892512048183701,-0.0019891753760483,-0.0068454046721345,14310.0,1431,10.0,50006085.867
32,1432,0.00034786538359801,-0.00027933633561872003,-0.001411967602495,5438.8573975045,0.00034786538359801,-0.0014121895977903,0.0002782118595335,0.0073022232448027,-0.14347963073952,-0.0022476001332806,-1.5597641038602001,-0.11435384721759,0.11073814815316001,-0.0028809717513873,-0.007110271997924,6.1401018392695,3.3831147081945003,0.0014544035840209,-0.0034013649738387,-0.0071932700557325,14320.0,1432,10.0,50006096.103999995
33,1433,0.00032243043290267,-0.00030665232011381,-0.00131876623099,5514.6375519905005,0.00032243043290267,-0.0013190100082846,0.00030560205410917003,0.0075298651248198,-0.14379077589824,-0.0035861226379334,-1.5595227244266001,-0.11564386289639,0.10992825329414999,-0.0042325000252133,-0.0072411157888099,6.139796237215401,3.3813398861562,0.0013578471143751,-0.0047203749821233,-0.0075157004886352,14330.0,1433,10.0,50006106.411000006
34,1434,0.0003736987037102,-0.0012938458946227,-0.0014698304916764,5650.459893048101,0.0003736987037102,-0.0014708603496854,0.0012926750191046,0.0077996872009535,-0.14508954832229,-0.0050754881572005,-1.5591977363351002,-0.11782609120342,0.10977352154797,-0.0057417691798122,-0.0073998205705463,6.1385035621963,3.3903964425777002,0.0015175904880538,-0.0061912353318087,-0.0078893991923453,14340.0,1434,10.0,50006115.607
35,1435,0.000673504403622,0.0011505014330328,7.4153432163005e-05,5437.890077243,0.000673504403622,7.5069583673173e-05,-0.0011504420178867,0.0084743489602228,-0.14393710981386,-0.0050547423521261,-1.5585708999746,-0.11689507715375999,0.10887648959385,-0.0057641985242093,-0.0080771244175126,6.1396540042142,4.8233919705781,0.00067767516118793,-0.0061161657481355,-0.0085629035959673,14350.0,1435,10.0,50006125.776999995
36,1436,0.0022885761808158,-2.4423743023579e-05,0.0023481796848718,5234.8550207962,0.0022885761808158,0.0023481594910598,2.6293653484252e-05,0.01092801327214,-0.14394576086830999,-0.002875237392745,-1.5561205556952,-0.11515464887583,0.11055629060660999,-0.0037675748495044,-0.010678071904849,6.1396277105607,5.5106367075985005,0.0032789379272642,-0.0037680062570757,-0.010851479776783001,14360.0,1436,10.0,50006136.014
37,1437,0.0018686109491788,0.0032315597551989,0.003482670159315,5396.1437908497,0.0018686109491788,0.0034852424324216,-0.0032287853873016,0.013038870678016,-0.1406924552172,0.0004492227216695,-1.5541437194618002,-0.10996667095125001,0.11058305762507001,-0.00058173177856806,-0.013020936152414,6.142856495948,5.7910380364802005,0.0039545697227565,-0.00028276382465417996,-0.012720090725962,14370.0,1437,10.000000000002,50006146.291999996
38,1438,-0.0064115197762114,0.0051006752955312,0.0024639024967327,5817.2471776589,-0.0064115197762114,0.0024679635194883,-0.0050987116068987,0.0068119594069656,-0.13557286431211998,0.0033265726995978,-1.5605677041505,-0.10378721132336,0.1089217412689,0.0027434239766112,-0.007009141651775,6.147955207554901,1.2033515452612,0.0068701113363813,0.0021851996948341,-0.0063085709497505,14380.0,1438,9.999999999998199,50006156.517
39,1439,0.0053239526987949,-0.004553766861886,-0.0020410913157664,5552.2222222222,0.0053239526987949,-0.0020447169547879,0.0045521400424977,0.011982412899136001,-0.14014239417604998,0.00094327277232046,-1.5552215769476003,-0.10916413764075,0.11055554247331,-1.1762000826304e-05,-0.012002561055203998,6.1434030675124,4.3456991031765,0.0057030991368029,0.00014048274004621,-0.011632523648545,14390.0,1439,10.0,50006165.74
40,1440,-5.3516441058847e-05,0.00077058474286883,0.0009043303691113699,5340.4836601307,-5.3516441058847e-05,0.0009049437195906301,-0.00076986435611269,0.011992606504793998,-0.13936636836174,0.0018452282220509,-1.5552419144988998,-0.10784880838283001,0.11065480877929,0.00089183958064875,-0.012075302302058001,6.1441729318685,0.059069070298481,0.00090652476253555,0.0010454264596368,-0.011579007207487,14400.0,1440,10.0,50006175.985
41,1441,-0.0039857576878801,0.0040365155620984,0.0039742344011152,5760.9364230541005,-0.0039857576878801,0.0039774475261724,-0.0040333494932395,0.0082935477053291,-0.13530157105836,0.0060662029129945,-1.5590935695541999,-0.10140552008158,0.11083665508263,0.0053763438791392,-0.0086700807130535,6.1482062813617,0.78644173297373,0.0056308394729339,0.0050228739858092,-0.0075932495196064,14410.0,1441,10.0,50006186.224
42,1442,0.0013171151471117,0.0058678461823869,-0.00091841546527749,5649.5359477124,0.0013171151471117,-0.0009137424514276699,-0.0058685756806462,0.0095636533183131,-0.12944160806482,0.0050354108210667,-1.5580466264621002,-0.09760000185663499,0.10541660027264001,0.0042971440688620004,-0.0098554238842973,6.154074857042401,4.1058731433007,0.0016030338668575,0.0041091315343816,-0.0089103646667181,14420.0,1442,10.0,50006196.605
43,1443,0.0010323291859511,-0.0022255441285317,-0.0011105697356059,5767.743315508001,0.0010323291859511,-0.0011123416437151,0.0022246590465379,0.010517300940218,-0.13167506253577,0.0038703232484378,-1.5570117830153,-0.10025195810814001,0.10623905839473,0.0030601677259975,-0.010734568990208,6.1518501979958,3.8897005411462997,0.0015175663018495,0.0029967898906665,-0.0099426938526692,14430.0,1443,10.0,50006205.827
44,1444,0.00014299750746457,-0.007545883711828,-0.0014768411836164,5473.229946524099,0.00014299750746457,-0.0014828497041129,0.0075447052711865,0.010549074365466,-0.13922883776016,0.0024260795471979,-1.5566898822408,-0.10730695794348,0.11102445212692,0.0015715734397338,-0.010676528369175,6.1443054927247,3.237729633978,0.0014897286773533,0.0015139401865536,-0.010085691360134,14440.0,1444,10.0,50006216.041999996
45,1445,-0.00061159972813208,-0.00078005494509913,0.00083084099345427,5449.850267379699,-0.00061159972813208,0.0008302195514324099,0.000780716318644,0.0099954465047629,-0.14000369671246,0.0033022887836670002,-1.5572117214955,-0.10723592960456,0.11232733224458,0.0024786569441906,-0.010186101823869,6.143524776405999,0.63491665883516,0.0010311734728123,0.002344159737986,-0.0094740916320017,14450.0,1445,10.000000000002,50006226.294
46,1446,0.0003251875170692,0.00050350496185159,-0.00013965248363374,5488.5674390969,0.0003251875170692,-0.00013925148490427,-0.0005036160112091401,0.010311096593663,-0.13950146224367002,0.0031375678583648,-1.5569163634704,-0.10696657476664,0.11179976392132002,0.0022955691564979,-0.010488784424664,6.1440283924172,4.3077949434992995,0.00035374835307839,0.0022049082530818,-0.0097992791490709,14460.0,1446,9.999999999998199,50006236.49600001
47,1447,0.0002399239073904,0.00031359834479055,-6.5248862837152e-05,5189.5573380867,0.0002399239073904,-6.4999115410416e-05,-0.00031365020477082005,0.010546533169237,-0.13918860532476998,0.0030540632362367,-1.5566935274427,-0.10678325746751,0.11148554314916,0.0021979547984378,-0.010717388455615998,6.144342042622,4.4478240087339005,0.00024857265807327,0.0021399091376714,-0.010039203056461,14470.0,1447,10.0,50006245.795
48,1448,0.00039258874061978997,-0.00039028644722275,0.001817931150838,5524.4699940581995,0.00039258874061978997,0.0018176197789072,0.00039173399060902,0.011064461480671998,-0.13956997349097,0.004843801267524,-1.5561586859545002,-0.10567211288321002,0.11318017866636,0.0039436243532622,-0.011358095365083,6.1439503086314,6.070462531667499,0.0018595342373659,0.0039575289165785,-0.010431791797081,14480.0,1448,10.0,50006256.048
49,1449,0.0060625928666742,0.012427383202277001,0.0042859857596567,5473.8015448604,0.0060625928666742,0.0042958806578956,-0.012423966217006999,0.017443743452061,-0.12713400391658,0.0086296767899205,-1.5502469170918998,-0.092872716929312,0.10631352610193,0.0073974440585885,-0.017936855625834,6.1563742748484005,5.3288554903,0.0074303178191737,0.0082534095744741,-0.016494384663755,14490.0,1449,10.0,50006266.328999996
50,1450,-0.011340248702541,-0.0074219943271967,0.0040357525723757,5885.0160427806995,-0.011340248702541,0.0040298409604374,0.0074252057514899,0.0063437694310448,-0.13446826349115,0.013446194896037,-1.5610540097259,-0.094991073576342,0.11600482512557,0.012868966173974,-0.0072175888287046,6.148949069096901,1.2293567895527,0.01203498478611,0.012283250534911002,-0.0051541359612147,14500.0,1450,10.0,50006276.593
51,1451,0.0040720213655459,0.0052899087113199,-0.0083532449943742,5608.5579322638005,0.0040720213655459,-0.008349029850222,-0.0052965589461686,0.0098828017817228,-0.12923042134404,0.0048146882614842,-1.5577356959028,-0.09760313610447399,0.10507336771715,0.0040578411267591,-0.010158939492721999,6.1542456280431,3.5953712368826003,0.0092891149977465,0.0039342206846895,-0.0092261573267606,14510.0,1451,10.0,50006285.717
52,1452,0.0019539201704752,-0.010373929703726,-0.0035375082286109995,5279.2560903149,0.0019539201704752,-0.0035457681442981,0.010371109402191,0.011581626093158,-0.13962628352989,0.0012072344143011,-1.555642656324,-0.10855860275158001,0.11036427675638001,0.00028264954589613,-0.011621152392581999,6.143874518640901,3.6452469784103,0.0040484905539854,0.00038845254039145,-0.011180077497236,14520.0,1452,10.0,50006295.916999996
53,1453,-0.0015841986058789,-0.00045832526763085995,0.0018300164457932,5332.4997029115,-0.0015841986058789,0.0018296508889004,0.00045978241328737004,0.010127537050341,-0.14007279336773998,0.0031475200145424,-1.5570770784898,-0.10740949090426,0.11225804577328999,0.0023148596363551,-0.01030683521259,6.1434147362276,0.7136226975230201,0.0024201875130086,0.0022181034292918,-0.0095958788913569,14530.0,1453,10.000000000002,50006306.141
54,1454,0.00055441692517476,0.010665042537582,0.0011956177797346,5232.2364824718,0.00055441692517476,0.0012041102588861,-0.010664087053661998,0.010780131434690999,-0.12940275050358,0.0042477804321319,-1.5568331083789,-0.098170640359386,0.10475086890374999,0.0034337892521571,-0.011017637959404,6.1540788232813,5.8516859394291,0.0013256167026991,0.0034222136881779,-0.010150295816532,14540.0,1454,10.0,50006316.374
55,1455,-0.0025517866238348,0.0021718821068079,0.0081422325944529,5571.4260249554,-0.0025517866238348,0.0081439595405443,-0.0021653975408732,0.0087630918767815,-0.12718087646016,0.012531640694619,-1.5589107539026998,-0.089960461615252,0.10953760339328998,0.011836895949138001,-0.0095265098196005,6.156244220822099,0.30364529420686,0.0085343829285781,0.011566173228722,-0.0075985091926968,14550.0,1455,9.999999999998199,50006326.613000005
56,1456,0.0062204706120336,-0.00055654720519892,0.0025110629112653,6030.284016637,0.0062204706120336,0.0025106189216819,0.00055854665520409,0.015131411254748001,-0.12776582549038001,0.014646289157885002,-1.5525155108539999,-0.088684375461899,0.11155817809203,0.01353798751859,-0.016015249942359,6.1556856741669,5.0960000605784,0.0067080147588598,0.014076792150404,-0.013818979804729998,14560.0,1456,10.0,50006336.856000006
57,1457,0.0031185064314259,0.00069449849804264,-0.0006926850602401401,5818.388591800401,0.0031185064314259,-0.00069213179290721,-0.00069504988145487,0.018206302225645,-0.12709971411242998,0.013750026313636003,-1.5494695939048002,-0.08882710854892699,0.11028774261163,0.012455986236192,-0.019020811723685003,6.1563807240484,4.4939857903068,0.0031943902049683,0.013384660357496999,-0.016937486236156,14570.0,1457,10.0,50006346.095
58,1458,-0.007373592716941,0.00031886335188202,-0.0016029886777076,5259.5900178253005,-0.007373592716941,-0.0016027342500468,-0.00032013975348166003,0.010743018169658,-0.12674250887124,0.01261468147994,-1.5569471524941,-0.08952730538199902,0.10922966769652,0.011797418629985,-0.011503836608404,6.1567008638019,1.7848284312288,0.0075457687899642,0.011781926107450002,-0.0095638935192153,14580.0,1458,10.0,50006356.476
59,1459,-0.00016204046494931,0.0016283294583099,0.0010034536110552,5320.054070112899,-0.00016204046494931,0.0010047499751336,-0.001627529865105,0.010654882030076999,-0.12510790761367,0.013618064868332,-1.5570901319281998,-0.08746005825826801,0.10873719718885001,0.012814555044506001,-0.011469009539613002,6.158328393667,0.15989761934878,0.0010177325900313,0.012786676082583999,-0.009401853054266,14590.0,1459,10.0,50006366.755
60,1460,0.00032168222979842004,-0.0035340457835643,4.4125959777228994e-05,5414.8086749851,0.00032168222979842004,4.1311690731885e-05,0.0035340798017113,0.01095522961448,-0.12864386275767,0.013661330855976001,-1.5566619591891,-0.090195411262138,0.11153717144860001,0.012814912075085,-0.011793333270863002,6.154794313865299,4.8401137796527,0.00032432408599919,0.012827987773316002,-0.0097235352840644,14600.0,1460,10.0,50006375.978
61,1461,0.00034745633974647,-0.00091896841756131,2.7346259105162003e-06,5490.7534165181,0.00034745633974647,2.0028259462291e-06,0.0009189703038413401,0.011296210545831999,-0.12956520630631,0.013646884087077,-1.5562872946853,-0.090924999588993,0.11224250099432999,0.012772252162788,-0.012138166626644,6.1538753435614,4.7181531686730995,0.00034746211209538,0.012829990599261999,-0.010070991623810999,14610.0,1461,10.0,50006386.228999995
62,1462,-0.002392889967638,-0.0017483439882368,-0.0017523414180501,5761.5240641711,-0.002392889967638,-0.0017537331154558,0.0017469479976151,0.0087813980128897,-0.13130642144288,0.012062096135938,-1.5587421857714001,-0.09356445345414599,0.11240231557452,0.01134399461294,-0.0095378627001228,6.152128395563801,2.2032589775167004,0.0029667325861070003,0.011076257483806003,-0.0076781016561729,14620.0,1462,10.000000000002,50006396.42
63,1463,-0.00071747164028481,-0.0036486062113068,-0.0062825685871256,5680.512774806899,-0.00071747164028481,-0.0062854720777061,0.003643602077272,0.007630708622384,-0.13497685725596,0.0058519377551404,-1.5597689875245,-0.10132795947371001,0.11042402303353001,0.0052089910274034,-0.0079939668843434,6.1484847934864995,3.0279369683906,0.0063262883900622,0.0047907854060999,-0.0069606300158881,14630.0,1463,9.999999999998199,50006406.758
64,1464,0.0051986571403487,-0.0028276102865022,-3.0791955034557e-05,5756.818181818199,0.0051986571403487,-3.3043646870094e-05,0.0028275848695008,0.012811506404496001,-0.13781992431811999,0.0054813072776581,-1.5544806263876,-0.10377552861338,0.11228231550361,0.0044708246066851,-0.013140054854727,6.145657208617001,4.7060328770702,0.0051987621551189,0.0047577417592299,-0.012159287156237,14640.0,1464,10.0,50006417.011999995
65,1465,-0.0086357396844438,-0.0028900890461205,-0.00060890101653636,5570.9364230541005,-0.0086357396844438,-0.00061120227857706,0.0028896032456216,0.0041397091451361,-0.14068800074846,0.0054870739072232,-1.5630345944881001,-0.10614488764611,0.11466895476974999,0.0050617892535687,-0.0045029094919809,6.1427676053714,1.6414544066602001,0.0086573418624204,0.0041465394806528,-0.0035235474717929,14650.0,1465,10.0,50006426.218
66,1466,0.006204805315475999,0.0043811311594757,-0.0014534244711271,5702.5632798574,0.006204805315475999,-0.0014499351985269,-0.0043822871710869,0.010243500510951,-0.136326642141,0.0035903076066006,-1.5571082181246,-0.10412302262037,0.10966826224574999,0.0027707450809271,-0.01044874641919,6.1471498925425,4.482828871811,0.0063719636755781,0.0026966042821259,-0.0097283527872689,14660.0,1466,10.0,50006436.467
